"REF_DATE","Products and product groups","VALUE"
"1990-02","Clothing accessories, watches and jewellery",93
"1990-02","Clothing material, notions and services",73.3
"1990-02","Purchase of passenger vehicles",79.1
"1990-02","Rental of passenger vehicles",76.2
"1990-02","Gasoline",77
"1990-02","Passenger vehicle parts, maintenance and repairs",80
"1990-02","Other passenger vehicle operating expenses",56.8
"1990-02","Local and commuter transportation",60.3
"1990-02","Inter-city transportation",44.6
"1990-02","Health care goods",82.9
"1990-02","Health care services",65
"1990-02","Personal care supplies and equipment",89.1
"1990-02","Personal care services",68.1
"1990-02","Recreational equipment and services (excluding recreational vehicles)",136.3
"1990-02","Purchase of recreational vehicles and outboard motors",73.9
"1990-02","Operation of recreational vehicles",70.9
"1990-02","Home entertainment equipment, parts and services",109.7
"1990-02","Travel services",64.1
"1990-02","Other cultural and recreational services",58.7
"1990-02","Education",42.6
"1990-02","Reading material (excluding textbooks)",62.1
"1990-02","Alcoholic beverages served in licensed establishments",71.7
"1990-02","Alcoholic beverages purchased from stores",74.2
"1990-02","Tobacco products and smokers' supplies",58
"1990-03","All-items",77.5
"1990-03","Meat",77.1
"1990-03","Fish, seafood and other marine products",76.1
"1990-03","Dairy products and eggs",79.7
"1990-03","Bakery and cereal products (excluding baby food)",80.7
"1990-03","Fruit, fruit preparations and nuts",87.3
"1990-03","Vegetables and vegetable preparations",98
"1990-03","Other food products and non-alcoholic beverages",86.9
"1990-03","Food purchased from restaurants",71.3
"1990-03","Rented accommodation",80.5
"1990-03","Mortgage interest cost",107.5
"1990-03","Homeowners' replacement cost",92.9
"1990-03","Property taxes and other special charges",71
"1990-03","Homeowners' home and mortgage insurance",76.8
"1990-03","Homeowners' maintenance and repairs",77.1
"1990-03","Electricity",67.2
"1990-03","Water",60.9
"1990-03","Natural gas",53.6
"1990-03","Fuel oil and other fuels",70
"1990-03","Communications",82.3
"1990-03","Child care and housekeeping services",73.4
"1990-03","Household cleaning products",91.7
"1990-03","Paper, plastic and aluminum foil supplies",76.4
"1990-03","Other household goods and services",80.1
"1990-03","Furniture",83.4
"1990-03","Household textiles",88.2
"1990-03","Household equipment",97.6
"1990-03","Services related to household furnishings and equipment",67
"1990-03","Clothing",86.8
"1990-03","Footwear",85.9
"1990-03","Clothing accessories, watches and jewellery",94.6
"1990-03","Clothing material, notions and services",73.9
"1990-03","Purchase of passenger vehicles",78.6
"1990-03","Rental of passenger vehicles",77.1
"1990-03","Gasoline",78.3
"1990-03","Passenger vehicle parts, maintenance and repairs",80
"1990-03","Other passenger vehicle operating expenses",56.9
"1990-03","Local and commuter transportation",60.3
"1990-03","Inter-city transportation",46.2
"1990-03","Health care goods",83.5
"1990-03","Health care services",65
"1990-03","Personal care supplies and equipment",89.8
"1990-03","Personal care services",68.1
"1990-03","Recreational equipment and services (excluding recreational vehicles)",136.3
"1990-03","Purchase of recreational vehicles and outboard motors",73.3
"1990-03","Operation of recreational vehicles",71.2
"1990-03","Home entertainment equipment, parts and services",109.7
"1990-03","Travel services",65.6
"1990-03","Other cultural and recreational services",58.7
"1990-03","Education",42.8
"1990-03","Reading material (excluding textbooks)",62.7
"1990-03","Alcoholic beverages served in licensed establishments",71.8
"1990-03","Alcoholic beverages purchased from stores",74.7
"1990-03","Tobacco products and smokers' supplies",58.2
"1990-04","All-items",77.5
"1990-04","Meat",77.9
"1990-04","Fish, seafood and other marine products",75.8
"1990-04","Dairy products and eggs",79.5
"1990-04","Bakery and cereal products (excluding baby food)",81.2
"1990-04","Fruit, fruit preparations and nuts",85.9
"1990-04","Vegetables and vegetable preparations",84.8
"1990-04","Other food products and non-alcoholic beverages",87.6
"1990-04","Food purchased from restaurants",71.7
"1990-04","Rented accommodation",80.8
"1990-04","Mortgage interest cost",108.6
"1990-04","Homeowners' replacement cost",93.1
"1990-04","Property taxes and other special charges",71
"1990-04","Homeowners' home and mortgage insurance",77.1
"1990-04","Homeowners' maintenance and repairs",77.2
"1990-04","Electricity",67.7
"1990-04","Water",62
"1990-04","Natural gas",53
"1990-04","Fuel oil and other fuels",69.3
"1990-04","Communications",82.4
"1990-04","Child care and housekeeping services",73.9
"1990-04","Household cleaning products",92.6
"1990-04","Paper, plastic and aluminum foil supplies",76.8
"1990-04","Other household goods and services",80.7
"1990-04","Furniture",85
"1990-04","Household textiles",85.1
"1990-04","Household equipment",97.7
"1990-04","Services related to household furnishings and equipment",67
"1990-04","Clothing",86.5
"1990-04","Footwear",87.2
"1990-04","Clothing accessories, watches and jewellery",95.1
"1990-04","Clothing material, notions and services",73.8
"1990-04","Purchase of passenger vehicles",77.2
"1990-04","Rental of passenger vehicles",77.1
"1990-04","Gasoline",79.4
"1990-04","Passenger vehicle parts, maintenance and repairs",81.6
"1990-04","Other passenger vehicle operating expenses",57.1
"1990-04","Local and commuter transportation",60.4
"1990-04","Inter-city transportation",45.3
"1990-04","Health care goods",83.9
"1990-04","Health care services",68.6
"1990-04","Personal care supplies and equipment",90
"1990-04","Personal care services",68.1
"1990-04","Recreational equipment and services (excluding recreational vehicles)",136.4
"1990-04","Purchase of recreational vehicles and outboard motors",73.2
"1990-04","Operation of recreational vehicles",72
"1990-04","Home entertainment equipment, parts and services",109.4
"1990-04","Travel services",65.6
"1990-04","Other cultural and recreational services",58.7
"1990-04","Education",42.8
"1990-04","Reading material (excluding textbooks)",62.9
"1990-04","Alcoholic beverages served in licensed establishments",72.1
"1990-04","Alcoholic beverages purchased from stores",75.3
"1990-04","Tobacco products and smokers' supplies",58.5
"1990-05","All-items",77.9
"1990-05","Meat",78.4
"1990-05","Fish, seafood and other marine products",76.2
"1990-05","Dairy products and eggs",79
"1990-05","Bakery and cereal products (excluding baby food)",80.6
"1990-05","Fruit, fruit preparations and nuts",88.1
"1990-05","Vegetables and vegetable preparations",84.8
"1990-05","Other food products and non-alcoholic beverages",87
"1990-05","Food purchased from restaurants",72.2
"1990-05","Rented accommodation",80.9
"1990-05","Mortgage interest cost",109.7
"1990-05","Homeowners' replacement cost",92.9
"1990-05","Property taxes and other special charges",71
"1990-05","Homeowners' home and mortgage insurance",76.8
"1990-05","Homeowners' maintenance and repairs",78
"1990-05","Electricity",69.1
"1990-05","Water",62.2
"1990-05","Natural gas",53
"1990-05","Fuel oil and other fuels",68.8
"1990-05","Communications",82.4
"1990-05","Child care and housekeeping services",73.9
"1990-05","Household cleaning products",92.6
"1990-05","Paper, plastic and aluminum foil supplies",77.3
"1990-05","Other household goods and services",80.7
"1990-05","Furniture",85
"1990-05","Household textiles",88
"1990-05","Household equipment",97.9
"1990-05","Services related to household furnishings and equipment",67.1
"1990-05","Clothing",85.8
"1990-05","Footwear",86.1
"1990-05","Clothing accessories, watches and jewellery",94.8
"1990-05","Clothing material, notions and services",75.1
"1990-05","Purchase of passenger vehicles",76.8
"1990-05","Rental of passenger vehicles",77.1
"1990-05","Gasoline",80.4
"1990-05","Passenger vehicle parts, maintenance and repairs",81.6
"1990-05","Other passenger vehicle operating expenses",57.4
"1990-05","Local and commuter transportation",60.5
"1990-05","Inter-city transportation",45.3
"1990-05","Health care goods",84.3
"1990-05","Health care services",68.6
"1990-05","Personal care supplies and equipment",90.4
"1990-05","Personal care services",69.6
"1990-05","Recreational equipment and services (excluding recreational vehicles)",137.5
"1990-05","Purchase of recreational vehicles and outboard motors",73.2
"1990-05","Operation of recreational vehicles",72.8
"1990-05","Home entertainment equipment, parts and services",109.4
"1990-05","Travel services",67.2
"1990-05","Other cultural and recreational services",59.6
"1990-05","Education",42.8
"1990-05","Reading material (excluding textbooks)",63
"1990-05","Alcoholic beverages served in licensed establishments",73.4
"1990-05","Alcoholic beverages purchased from stores",76.3
"1990-05","Tobacco products and smokers' supplies",61.7
"1990-06","All-items",78.2
"1990-06","Meat",80.8
"1990-06","Fish, seafood and other marine products",76.9
"1990-06","Dairy products and eggs",79.2
"1990-06","Bakery and cereal products (excluding baby food)",81
"1990-06","Fruit, fruit preparations and nuts",92.8
"1990-06","Vegetables and vegetable preparations",88.7
"1990-06","Other food products and non-alcoholic beverages",86.9
"1990-06","Food purchased from restaurants",72.2
"1990-06","Rented accommodation",81.1
"1990-06","Mortgage interest cost",111.1
"1990-06","Homeowners' replacement cost",92.2
"1990-06","Property taxes and other special charges",71
"1990-06","Homeowners' home and mortgage insurance",76.4
"1990-06","Homeowners' maintenance and repairs",77.3
"1990-06","Electricity",69.2
"1990-06","Water",62.3
"1990-06","Natural gas",53
"1990-06","Fuel oil and other fuels",68.8
"1990-06","Communications",82.4
"1990-06","Child care and housekeeping services",73.9
"1990-06","Household cleaning products",92.6
"1990-06","Paper, plastic and aluminum foil supplies",77.2
"1990-06","Other household goods and services",80.9
"1990-06","Furniture",86.6
"1990-06","Household textiles",86.3
"1990-06","Household equipment",97.5
"1990-06","Services related to household furnishings and equipment",66.8
"1990-06","Clothing",86.8
"1990-06","Footwear",86.4
"1990-06","Clothing accessories, watches and jewellery",93.6
"1990-06","Clothing material, notions and services",75.1
"1990-06","Purchase of passenger vehicles",76.8
"1990-06","Rental of passenger vehicles",81
"1990-06","Gasoline",81.1
"1990-06","Passenger vehicle parts, maintenance and repairs",81.6
"1990-06","Other passenger vehicle operating expenses",57.5
"1990-06","Local and commuter transportation",60.7
"1990-06","Inter-city transportation",45.4
"1990-06","Health care goods",84.2
"1990-06","Health care services",68.6
"1990-06","Personal care supplies and equipment",90.3
"1990-06","Personal care services",69.6
"1990-06","Recreational equipment and services (excluding recreational vehicles)",137.4
"1990-06","Purchase of recreational vehicles and outboard motors",73
"1990-06","Operation of recreational vehicles",73.2
"1990-06","Home entertainment equipment, parts and services",109.3
"1990-06","Travel services",67.3
"1990-06","Other cultural and recreational services",59.8
"1990-06","Education",42.8
"1990-06","Reading material (excluding textbooks)",63
"1990-06","Alcoholic beverages served in licensed establishments",73.5
"1990-06","Alcoholic beverages purchased from stores",76.7
"1990-06","Tobacco products and smokers' supplies",61.8
"1990-07","All-items",78.5
"1990-07","Meat",81.1
"1990-07","Fish, seafood and other marine products",76.6
"1990-07","Dairy products and eggs",79.2
"1990-07","Bakery and cereal products (excluding baby food)",80.8
"1990-07","Fruit, fruit preparations and nuts",96.4
"1990-07","Vegetables and vegetable preparations",88.5
"1990-07","Other food products and non-alcoholic beverages",87.7
"1990-07","Food purchased from restaurants",72.8
"1990-07","Rented accommodation",81.4
"1990-07","Mortgage interest cost",112.5
"1990-07","Homeowners' replacement cost",90.8
"1990-07","Property taxes and other special charges",71
"1990-07","Homeowners' home and mortgage insurance",75.3
"1990-07","Homeowners' maintenance and repairs",77.9
"1990-07","Electricity",69.4
"1990-07","Water",62.7
"1990-07","Natural gas",50.4
"1990-07","Fuel oil and other fuels",68.8
"1990-07","Communications",82.4
"1990-07","Child care and housekeeping services",73.9
"1990-07","Household cleaning products",92.6
"1990-07","Paper, plastic and aluminum foil supplies",77.1
"1990-07","Other household goods and services",81.3
"1990-07","Furniture",86.6
"1990-07","Household textiles",87
"1990-07","Household equipment",97.5
"1990-07","Services related to household furnishings and equipment",69
"1990-07","Clothing",86.7
"1990-07","Footwear",85.6
